run_id,chunk,k,temp,recall@5,f1,latency_ms,cost_cents
a85836a4,512,5,0.5,1.0,1.0,947.96,0.0546
5910edbb,512,5,0.5,0.4,0.4,1203.14,0.0657
5b24d24b,512,5,0.5,1.0,1.0,1351.34,0.0724
fb626a0e,512,5,0.5,0.8,0.8,990.66,0.0576
c7020cc2,512,5,0.5,0.8,0.8,1385.75,0.0717
