run_id,chunk,k,temp,recall@5,f1,latency_ms,cost_cents
ea017215,256,3,0.2,1.0,1.0,1397.32,0.0264
cad8f0d3,256,3,0.2,0.0,0.0,879.56,0.0222
6f19e16c,256,3,0.2,1.0,1.0,968.38,0.0237
4125a6c8,256,3,0.2,1.0,1.0,1033.21,0.0209
e67e3a77,256,3,0.2,0.6667,0.6667,1250.43,0.0318
